objectID,date,old_date,unconverted_date,weekday,unixtimestamp,batch,noinbatch,contents,sender,senderimgurl,textimgurl,notes
9983619,5/16/17 4:44 PM,2017-05-16 16:44:00,null,Saturday,1494953040,DCNF,585,null,Strzok,,,null
9983618,5/16/17 5:27 PM,2017-05-16 17:27:00,null,Saturday,1494955620,DCNF,586,null,Strzok,,,null
9983617,5/16/17 6:39 PM,2017-05-16 18:39:00,null,Saturday,1494959940,DCNF,587,null,Strzok,,,null
9983616,5/16/17 7:15 PM,2017-05-16 19:15:00,null,Saturday,1494962100,DCNF,588,null,Page,,,null
9983615,5/16/17 7:16 PM,2017-05-16 19:16:00,null,Saturday,1494962160,DCNF,589,null,Strzok,,,null
9983614,5/16/17 7:16 PM,2017-05-16 19:16:00,null,Saturday,1494962160,DCNF,590,null,Strzok,,,null
9983613,5/16/17 7:16 PM,2017-05-16 19:16:00,null,Saturday,1494962160,DCNF,591,null,Strzok,,,null
9983612,5/16/17 7:17 PM,2017-05-16 19:17:00,null,Saturday,1494962220,DCNF,592,null,Strzok,,,null
9983611,5/16/17 7:17 PM,2017-05-16 19:17:00,null,Saturday,1494962220,DCNF,593,null,Page,,,null
9983610,5/16/17 7:18 PM,2017-05-16 19:18:00,null,Saturday,1494962280,DCNF,594,null,Page,,,null
9983609,5/16/17 7:19 PM,2017-05-16 19:19:00,null,Saturday,1494962340,DCNF,595,null,Strzok,,,null
9983608,5/16/17 9:35 PM,2017-05-16 21:35:00,null,Saturday,1494970500,DCNF,596,null,Strzok,,,null
9983607,5/16/17 9:35 PM,2017-05-16 21:35:00,null,Saturday,1494970500,DCNF,597,null,Page,,,null
9983606,5/16/17 9:36 PM,2017-05-16 21:36:00,null,Saturday,1494970560,DCNF,598,null,Strzok,,,null
9983605,5/16/17 9:37 PM,2017-05-16 21:37:00,null,Saturday,1494970620,DCNF,599,null,Strzok,,,null
9983604,5/16/17 9:37 PM,2017-05-16 21:37:00,null,Saturday,1494970620,DCNF,600,null,Strzok,,,null
9983603,5/16/17 9:37 PM,2017-05-16 21:37:00,null,Saturday,1494970620,DCNF,601,null,Strzok,,,null
9983602,5/16/17 9:37 PM,2017-05-16 21:37:00,null,Saturday,1494970620,DCNF,602,null,Strzok,,,null
9983601,5/16/17 9:38 PM,2017-05-16 21:38:00,null,Saturday,1494970680,DCNF,603,null,Strzok,,,null
9983600,5/16/17 9:41 PM,2017-05-16 21:41:00,null,Saturday,1494970860,DCNF,604,null,Strzok,,,null
9983599,5/16/17 9:52 PM,2017-05-16 21:52:00,null,Saturday,1494971520,DCNF,605,null,Page,,,null
9983598,5/16/17 9:59 PM,2017-05-16 21:59:00,null,Saturday,1494971940,DCNF,606,null,Strzok,,,null
9983597,5/16/17 10:01 PM,2017-05-16 22:01:00,null,Saturday,1494972060,DCNF,607,null,Page,,,null
9983596,5/16/17 10:01 PM,2017-05-16 22:01:00,null,Saturday,1494972060,DCNF,608,null,Strzok,,,null
9983595,5/16/17 10:01 PM,2017-05-16 22:01:00,null,Saturday,1494972060,DCNF,609,null,Page,,,null
9983594,5/16/17 10:02 PM,2017-05-16 22:02:00,null,Saturday,1494972120,DCNF,610,null,Page,,,null
9983593,5/16/17 10:02 PM,2017-05-16 22:02:00,null,Saturday,1494972120,DCNF,611,null,Strzok,,,null
9983592,5/16/17 10:02 PM,2017-05-16 22:02:00,null,Saturday,1494972120,DCNF,612,null,Strzok,,,null
9983591,5/16/17 10:02 PM,2017-05-16 22:02:00,null,Saturday,1494972120,DCNF,613,null,Page,,,null
9983590,5/16/17 10:03 PM,2017-05-16 22:03:00,null,Saturday,1494972180,DCNF,614,null,Strzok,,,null
9983589,5/16/17 10:03 PM,2017-05-16 22:03:00,null,Saturday,1494972180,DCNF,615,null,Page,,,null
9983588,5/16/17 10:05 PM,2017-05-16 22:05:00,null,Saturday,1494972300,DCNF,616,null,Strzok,,,null
9983587,5/16/17 10:06 PM,2017-05-16 22:06:00,null,Saturday,1494972360,DCNF,617,null,Strzok,,,null
9983586,5/16/17 10:08 PM,2017-05-16 22:08:00,null,Saturday,1494972480,DCNF,618,null,Strzok,,,null
9983585,5/16/17 10:09 PM,2017-05-16 22:09:00,null,Saturday,1494972540,DCNF,619,null,Page,,,null
9983584,5/16/17 10:10 PM,2017-05-16 22:10:00,null,Saturday,1494972600,DCNF,620,null,Strzok,,,null
9983583,5/16/17 10:12 PM,2017-05-16 22:12:00,null,Saturday,1494972720,DCNF,621,null,Strzok,,,null
9983582,5/16/17 10:19 PM,2017-05-16 22:19:00,null,Saturday,1494973140,DCNF,622,null,Page,,,null
9983581,5/16/17 10:22 PM,2017-05-16 22:22:00,null,Saturday,1494973320,DCNF,623,null,Strzok,,,null
9983580,5/16/17 10:23 PM,2017-05-16 22:23:00,null,Saturday,1494973380,DCNF,624,null,Strzok,,,null
9983579,5/16/17 10:25 PM,2017-05-16 22:25:00,null,Saturday,1494973500,DCNF,625,null,Strzok,,,null
9983578,5/16/17 10:26 PM,2017-05-16 22:26:00,null,Saturday,1494973560,DCNF,626,null,Page,,,null
9983577,5/16/17 10:27 PM,2017-05-16 22:27:00,null,Saturday,1494973620,DCNF,627,null,Strzok,,,null
9983576,5/16/17 10:29 PM,2017-05-16 22:29:00,null,Saturday,1494973740,DCNF,628,null,Strzok,,,null
9983575,5/16/17 10:29 PM,2017-05-16 22:29:00,null,Saturday,1494973740,DCNF,629,null,Strzok,,,null
9983574,5/16/17 10:52 PM,2017-05-16 22:52:00,null,Saturday,1494975120,DCNF,630,null,Page,,,null
9983573,5/16/17 11:17 PM,2017-05-16 23:17:00,null,Saturday,1494976620,DCNF,631,null,Strzok,,,null
9983572,5/16/17 11:18 PM,2017-05-16 23:18:00,null,Saturday,1494976680,DCNF,632,null,Strzok,,,null
9983571,5/16/17 11:30 PM,2017-05-16 23:30:00,null,Saturday,1494977400,DCNF,633,null,Page,,,null
9983570,5/16/17 11:32 PM,2017-05-16 23:32:30,null,Saturday,1494977550,DCNF,634,null,Strzok,,,null
9983569,5/16/17 11:33 PM,2017-05-16 23:33:00,null,Saturday,1494977580,DCNF,635,null,Strzok,,,null
9983568,5/16/17 11:34 PM,2017-05-16 23:34:00,null,Saturday,1494977640,DCNF,636,null,Strzok,,,null
9983567,5/16/17 11:35 PM,2017-05-16 23:35:00,null,Saturday,1494977700,DCNF,637,null,Strzok,,,null
9983566,5/16/17 11:36 PM,2017-05-16 23:36:00,null,Saturday,1494977760,DCNF,638,null,Strzok,,,null
9983565,5/16/17 11:36 PM,2017-05-16 23:36:00,null,Saturday,1494977760,DCNF,639,null,Page,,,null
9983564,5/16/17 11:36 PM,2017-05-16 23:36:00,null,Saturday,1494977760,DCNF,640,null,Page,,,null
9983563,5/16/17 11:37 PM,2017-05-16 23:37:00,null,Saturday,1494977820,DCNF,641,null,Strzok,,,null
9983562,5/17/17 5:31 AM,2017-05-17 05:31:00,null,Saturday,1494999060,DCNF,642,null,Strzok,,,null
9983561,5/17/17 5:42 AM,2017-05-17 05:42:00,null,Saturday,1494999720,DCNF,643,null,Page,,,null
9983560,5/17/17 5:55 AM,2017-05-17 05:55:00,null,Saturday,1495000500,DCNF,644,null,Strzok,,,null
9983559,5/17/17 5:56 AM,2017-05-17 05:56:00,null,Saturday,1495000560,DCNF,645,null,Strzok,,,null
9983558,5/17/17 6:02 AM,2017-05-17 06:02:00,null,Saturday,1495000920,DCNF,646,null,Page,,,null
9983557,5/17/17 6:12 AM,2017-05-17 06:12:00,null,Saturday,1495001520,DCNF,647,null,Strzok,,,null
9983556,5/17/17 6:15 AM,2017-05-17 06:15:00,null,Saturday,1495001700,DCNF,648,null,Strzok,,,null
9983555,5/17/17 6:21 AM,2017-05-17 06:21:00,null,Saturday,1495002060,DCNF,649,null,Page,,,null
9983554,5/17/17 6:25 AM,2017-05-17 06:25:00,null,Saturday,1495002300,DCNF,650,null,Strzok,,,null
9983553,5/17/17 6:30 AM,2017-05-17 06:30:00,null,Saturday,1495002600,DCNF,651,null,Page,,,null
9983552,5/17/17 6:35 AM,2017-05-17 06:35:00,null,Saturday,1495002900,DCNF,652,null,Strzok,,,null
9983551,5/17/17 7:01 AM,2017-05-17 07:01:00,null,Saturday,1495004460,DCNF,653,null,Strzok,,,null
9983550,5/17/17 7:17 AM,2017-05-17 07:17:00,null,Saturday,1495005420,DCNF,654,null,Page,,,null
9983549,5/17/17 7:18 AM,2017-05-17 07:18:00,null,Saturday,1495005480,DCNF,655,null,Strzok,,,null
9983548,5/17/17 7:19 AM,2017-05-17 07:19:00,null,Saturday,1495005540,DCNF,656,null,Strzok,,,null
9983547,5/17/17 12:10 PM,2017-05-17 12:10:00,null,Saturday,1495023000,DCNF,657,null,Strzok,,,null
9983546,5/17/17 12:58 PM,2017-05-17 12:58:00,null,Saturday,1495025880,DCNF,658,null,Page,,,null
9983545,5/17/17 12:58 PM,2017-05-17 12:58:00,null,Saturday,1495025880,DCNF,659,null,Strzok,,,null
9983544,5/17/17 2:18 PM,2017-05-17 14:18:00,null,Saturday,1495030680,DCNF,660,null,Strzok,,,null
9983543,5/17/17 2:40 PM,2017-05-17 14:40:00,null,Saturday,1495032000,DCNF,661,null,Strzok,,,null
9983542,5/17/17 3:52 PM,2017-05-17 15:52:00,null,Saturday,1495036320,DCNF,662,null,Strzok,,,null
9983541,5/17/17 3:52 PM,2017-05-17 15:52:00,null,Saturday,1495036320,DCNF,663,null,Strzok,,,null
9983540,5/17/17 3:57 PM,2017-05-17 15:57:00,null,Saturday,1495036620,DCNF,664,null,Strzok,,,null
9983539,5/17/17 4:30 PM,2017-05-17 16:30:00,null,Saturday,1495038600,DCNF,665,null,Strzok,,,null
9983538,5/17/17 4:42 PM,2017-05-17 16:42:00,null,Saturday,1495039320,DCNF,666,null,Strzok,,,null
9983537,5/17/17 4:52 PM,2017-05-17 16:52:00,null,Saturday,1495039920,DCNF,667,null,Strzok,,,null
9983536,5/17/17 4:53 PM,2017-05-17 16:53:00,null,Saturday,1495039980,DCNF,668,null,Strzok,,,null
9983535,5/17/17 4:53 PM,2017-05-17 16:53:00,null,Saturday,1495039980,DCNF,669,null,Page,,,null
9983534,5/17/17 4:58 PM,2017-05-17 16:58:00,null,Saturday,1495040280,DCNF,670,null,Page,,,null
9983533,5/17/17 4:59 PM,2017-05-17 16:59:00,null,Saturday,1495040340,DCNF,671,null,Strzok,,,null
9983532,5/17/17 5:05 PM,2017-05-17 17:05:00,null,Saturday,1495040700,DCNF,672,null,Strzok,,,null
9983531,5/17/17 6:02 PM,2017-05-17 18:02:00,null,Saturday,1495044120,DCNF,673,null,Strzok,,,null
9983530,5/17/17 6:18 PM,2017-05-17 18:18:00,null,Saturday,1495045080,DCNF,674,null,Strzok,,,null
9983529,5/17/17 6:30 PM,2017-05-17 18:30:00,null,Saturday,1495045800,DCNF,675,null,Strzok,,,null
9983528,5/17/17 7:45 PM,2017-05-17 19:45:00,null,Saturday,1495050300,DCNF,676,null,Strzok,,,null
9983527,5/17/17 9:07 PM,2017-05-17 21:07:00,null,Saturday,1495055220,DCNF,677,null,Strzok,,,null
9983526,5/17/17 9:08 PM,2017-05-17 21:08:00,null,Saturday,1495055280,DCNF,678,null,Page,,,null
9983525,5/17/17 9:11 PM,2017-05-17 21:11:00,null,Saturday,1495055460,DCNF,679,null,Strzok,,,null
9983524,5/17/17 9:24 PM,2017-05-17 21:24:13,null,Saturday,1495056253,DCNF,680,null,Strzok,,,null
9983523,5/18/17 6:14 AM,2017-05-18 06:14:00,null,Saturday,1495088040,DCNF,681,null,Strzok,,,null
9983522,5/18/17 6:22 AM,2017-05-18 06:22:00,null,Saturday,1495088520,DCNF,682,null,Page,,,null
9983521,5/18/17 6:23 AM,2017-05-18 06:23:00,null,Saturday,1495088580,DCNF,683,null,Page,,,null
9983520,5/18/17 6:31 AM,2017-05-18 06:31:00,null,Saturday,1495089060,DCNF,684,null,Strzok,,,null
9983519,5/18/17 6:32 AM,2017-05-18 06:32:00,null,Saturday,1495089120,DCNF,685,null,Strzok,,,null
9983518,5/18/17 6:33 AM,2017-05-18 06:33:00,null,Saturday,1495089180,DCNF,686,null,Strzok,,,null
9983517,5/18/17 6:47 AM,2017-05-18 06:47:00,null,Saturday,1495090020,DCNF,687,null,Strzok,,,null
9983516,5/18/17 6:52 AM,2017-05-18 06:52:00,null,Saturday,1495090320,DCNF,688,null,Page,,,null
9983515,5/18/17 6:57 AM,2017-05-18 06:57:00,null,Saturday,1495090620,DCNF,689,null,Strzok,,,null
9983514,5/18/17 7:21 AM,2017-05-18 07:21:00,null,Saturday,1495092060,DCNF,690,null,Strzok,,,null
9983513,5/18/17 7:23 AM,2017-05-18 07:23:00,null,Saturday,1495092180,DCNF,691,null,Page,,,null
9983512,5/18/17 7:28 AM,2017-05-18 07:28:00,null,Saturday,1495092480,DCNF,692,null,Strzok,,,null
9983511,5/18/17 7:31 AM,2017-05-18 07:31:00,null,Saturday,1495092660,DCNF,693,null,Strzok,,,null
9983510,5/18/17 7:50 AM,2017-05-18 07:50:00,null,Saturday,1495093800,DCNF,694,null,Strzok,,,null
9983509,5/23/17 9:03 PM,2017-05-23 21:03:00,null,Saturday,1495573380,DCNF,695,null,Page,,,null
